grid_x,grid_y,death_count
5709,3800,67
4335,6374,67
4441,6221,67
6229,3738,67
4490,6217,67
4474,6299,67
6245,3025,67
4020,2936,67
1994,2864,67
4686,6396,67
1662,2766,67
3656,4095,67
4909,3482,67
4253,3254,67
4450,6265,67
4202,3282,67
4194,3268,67
6246,2996,67
3660,4016,67
4454,3294,67
4864,4496,67
4069,2920,67
3403,1633,67
2238,3966,67
3651,4109,67
6265,3785,67
4209,3276,67
6247,3777,67
3910,3499,67
5726,3792,67
4366,6378,67
6220,3723,67
3689,4079,67
2152,2755,67
4342,6377,67
1581,4133,67
4204,3262,67
4349,6255,67
3734,4166,67
1513,3181,67
5556,1281,67
3722,4134,67
3736,4120,67
3739,3620,67
6848,4627,67
6859,4620,67
1577,4132,67
4187,3251,67
3920,2873,67
4018,2939,67
5527,5709,67
4504,6211,67
3935,3491,67
3664,4083,67
3700,4122,67
4512,6212,67
3624,4133,67
3980,3545,67
4585,6295,67
4203,3239,67
4413,3381,67
4419,3375,67
3362,1677,67
3641,4103,67
4249,3266,67
5735,3832,67
3321,5360,67
4373,6382,67
3525,4078,67
6854,4614,67
4386,6200,67
5521,5705,67
3708,4147,67
4017,2942,67
3640,4134,67
4201,3282,67
5559,1286,67
4249,3254,67
4447,6223,67
6859,4621,67
5688,3879,67
4383,6199,67
3679,4071,67
3734,4119,67
4565,6295,67
4196,3255,67
5727,3843,67
6215,2975,66
5732,3838,66
4691,6397,66
4308,6357,66
4454,6283,66
6888,4617,66
4639,4237,66
4219,3242,66
3897,2867,66
3361,1592,66
3626,4037,66
3643,4105,66
3942,3490,66
3586,4105,66
4193,3253,66
2022,2866,66
3898,2869,66
6220,3771,66
3998,3536,66
4438,6245,66
4315,6367,66
3704,4144,66
3628,4089,66
4487,6204,66
5690,3814,66
4637,4241,66
6245,3024,66
3621,3937,66
3638,3982,66
6253,3785,66
6874,4628,66
3982,3544,66
4690,6394,66
4179,3305,66
3026,5031,66
4357,3372,66
5341,2359,66
4518,6211,66
5563,1279,66
6865,4624,66
4322,6345,66
4360,6246,66
3684,4076,66
4445,6271,66
3361,1581,66
3866,1187,66
4221,3236,66
3687,3997,66
3544,5712,66
4300,6364,66
6247,2996,66
4677,6457,66
3714,4128,66
4453,3348,66
4303,6366,66
5506,2313,66
4480,6205,66
3586,4030,66
4243,3256,66
3731,4119,66
4386,6199,66
5661,2498,66
4445,6268,66
4314,6352,66
3737,4170,66
4676,6459,66
4192,3251,66
3933,3492,66
3653,4101,66
3915,3504,66
4433,6357,66
4345,3254,66
3674,3894,66
3897,2869,66
3656,4157,66
6848,4621,66
5711,3881,66
3976,3014,66
4456,6249,66
6264,3774,66
5684,3800,66
3664,4113,66
4358,6388,66
4441,6226,66
3889,2786,66
4446,6223,66
4445,6279,66
3356,5458,66
3663,4065,66
4513,6290,66
4445,3296,66
4374,6377,66
1991,2897,66
4445,6228,66
5339,2326,66
6277,3780,66
3710,4148,66
4423,3386,66
4188,3255,66
4251,3265,66
3666,4085,66
4206,3271,66
4498,6202,66
4362,3329,66
4424,3383,66
6856,4625,66
5569,1290,66
4302,6366,66
3642,3957,66
1513,3185,66
4198,3254,66
4318,6217,66
2233,3965,66
4583,6280,66
3729,3991,66
3534,5710,66
6242,3036,66
4000,2856,66
4300,6360,66
6220,3712,66
4448,6263,66
4358,3378,66
4460,6206,66
4448,6264,66
3990,3004,66
3541,4080,66
4509,6289,66
4323,6389,66
4185,3297,66
4673,6414,66
4186,3257,66
4352,3272,66
1993,2896,66
6224,3789,66
3677,4089,66
4207,3271,66
3655,3967,66
4509,6299,66
3952,3563,66
6851,4612,66
3652,3968,66
3682,5920,66
3950,3557,66
2019,2863,66
6875,4620,66
4472,6297,66
4445,6277,66
3737,4172,66
4456,6248,66
4683,6426,66
4000,2851,66
3366,1674,66
4683,6397,66
4459,6207,66
3602,2920,66
4498,6289,66
1656,2817,66
3957,3560,66
6885,4621,66
4196,3263,66
3624,3942,66
3601,3950,66
4188,3251,66
3998,2858,66
4648,6417,66
3416,1685,66
5712,3877,66
4518,6297,66
2949,4455,66
3915,2878,66
1976,2767,66
4588,6299,66
5657,3816,66
3679,3887,66
5712,3878,66
5387,4617,66
6850,4614,66
1635,2774,66
6874,4626,65
5746,3802,65
4376,6379,65
3942,3487,65
3459,5594,65
4508,6207,65
6255,3788,65
3656,4104,65
4661,6412,65
3680,4072,65
4009,2939,65
5736,3830,65
4685,6394,65
4505,6300,65
4566,6268,65
4230,3276,65
4199,3266,65
3421,1629,65
1519,3152,65
3613,3961,65
4471,6291,65
5739,3799,65
4332,6372,65
3651,4111,65
6875,4619,65
4133,4816,65
6272,3790,65
4322,6392,65
3958,3556,65
4201,3281,65
4555,6298,65
3729,4117,65
4451,6252,65
6058,4876,65
4190,3250,65
6886,4616,65
3946,3486,65
4205,3264,65
4567,6290,65
6876,4618,65
4448,6246,65
2181,3964,65
6228,3746,65
3380,1680,65
4096,2873,65
4342,6378,65
4556,6298,65
2155,3961,65
4411,3329,65
3678,3896,65
3550,4147,65
3551,4146,65
4509,6204,65
3713,4152,65
4222,3252,65
4452,6222,65
3999,2856,65
3678,3891,65
4351,3271,65
1513,3184,65
4671,6468,65
6857,4601,65
3659,4093,65
3643,4103,65
3676,3888,65
6224,3796,65
4519,6294,65
6243,3846,65
3619,4022,65
4672,6414,65
4225,3254,65
3677,3896,65
3727,4032,65
3638,4095,65
3896,2868,65
3677,3887,65
3732,4166,65
3942,2865,65
3613,3958,65
3675,3895,65
4206,3269,65
3885,2778,65
4323,6396,65
5680,3833,65
4913,4443,65
6881,4619,65
4464,6302,65
4662,6410,65
4144,5053,65
4442,6228,65
6232,3761,65
6277,3789,65
3929,3492,65
6235,3744,65
4237,3243,65
3636,4141,65
3639,4097,65
3541,4073,65
4560,6298,65
4455,6252,65
3813,4777,65
3891,2785,65
4028,2868,65
5508,6296,65
4638,6499,65
4320,6400,65
3741,3624,65
4478,6288,65
4378,6391,65
5562,1289,65
5508,5473,65
4019,2938,65
4557,6296,65
1617,2925,65
4363,6396,65
3454,5589,65
1978,2771,65
3458,5596,65
3985,2920,65
4479,6204,65
6252,3780,65
3581,4106,65
6882,4622,65
4240,3263,65
4472,6207,65
4452,6273,65
4009,3026,65
6262,3789,65
4374,6372,65
4494,6207,65
4411,3327,65
6874,4599,65
3361,1596,65
4567,6292,65
5696,3782,65
3643,3982,65
1524,3152,65
4237,3245,65
5749,3810,65
4471,6211,65
3675,3611,65
3613,3957,65
3662,4057,65
4407,3330,65
4187,3295,65
4315,6356,65
1606,2751,65
4441,6225,65
1990,2892,65
5526,5687,65
4587,6298,65
3999,3533,65
5690,3803,65
4482,6213,65
6244,3039,65
3724,4132,65
3643,3981,65
6884,4599,65
6246,3031,65
5566,1287,65
4463,6203,65
3010,5067,65
4353,3381,65
4349,6256,65
4314,6359,65
4180,3306,65
3626,4090,65
3641,3953,65
3395,1677,65
4301,6358,65
1522,3188,65
5688,3816,65
3677,4070,65
4005,2853,65
4453,3296,65
5566,1290,65
4474,6215,65
4365,3273,65
5560,1284,65
3764,4185,65
5506,5610,65
4304,6350,65
4452,6244,65
3632,3942,65
4196,3275,65
6859,4599,65
3656,3969,65
6004,4791,65
4321,6359,65
6884,4620,65
3614,3958,65
4515,6207,65
4457,6296,65
6849,4623,65
3539,4074,65
5708,3798,65
3940,3491,64
4200,3275,64
4205,3277,64
4498,6208,64
4685,6396,64
4506,6296,64
3683,4078,64
3729,4111,64
6233,3792,64
4499,6215,64
4251,3255,64
6229,3739,64
4349,4491,64
5713,3791,64
4328,6273,64
3939,3492,64
4569,6285,64
3465,4071,64
3726,4114,64
4153,2927,64
3361,1677,64
4683,6413,64
3922,2361,64
3735,4171,64
4246,3255,64
3831,4774,64
6233,3847,64
6883,4619,64
3633,4079,64
4244,3249,64
3726,4133,64
4428,3392,64
1580,4133,64
4450,6255,64
3690,4075,64
3942,3493,64
3676,3887,64
4211,3239,64
2023,2893,64
4298,6367,64
3641,3981,64
4337,6372,64
4684,6419,64
3919,2867,64
4328,4514,64
4321,6399,64
1559,2751,64
3630,4087,64
4493,6288,64
5352,3365,64
4476,6204,64
4320,6281,64
4883,4580,64
3481,3160,64
6843,4613,64
4462,6286,64
6254,3787,64
4424,3379,64
4378,6379,64
4683,6415,64
3735,4124,64
4371,6235,64
4684,6425,64
4485,6217,64
4458,6225,64
4208,3268,64
3606,5149,64
3701,4141,64
4159,4805,64
4454,6223,64
4404,4472,64
4255,3259,64
4372,6371,64
5721,3859,64
4303,6355,64
5677,3489,64
3712,4146,64
3934,3490,64
4206,3256,64
4413,3379,64
4309,6357,64
5710,3483,64
4453,6256,64
3662,4051,64
3407,1639,64
5511,5602,64
5657,3866,64
4558,6295,64
3676,4068,64
4662,6400,64
1978,2802,64
4321,6344,64
4663,6396,64
4452,6249,64
2949,4460,64
4204,3264,64
1994,2890,64
1670,2774,64
3617,3952,64
4442,6276,64
4451,6253,64
1620,3054,64
4325,6382,64
6252,3779,64
4377,6382,64
4678,6460,64
4195,3254,64
6228,3741,64
1566,2797,64
4491,6202,64
1656,2816,64
4197,3255,64
1580,4131,64
3651,3963,64
3253,3990,64
6245,3846,64
3542,4078,64
2117,2816,64
4013,2936,64
3981,3544,64
4096,2874,64
3609,3954,64
3620,4025,64
6259,3838,64
4448,6221,64
4184,3317,64
5561,1284,64
6233,3794,64
4564,6294,64
4568,6284,64
6245,3031,64
5698,3887,64
2161,2717,64
5714,3791,64
5514,5612,64
4186,3296,64
1576,2755,64
4422,3383,64
3605,3951,64
2232,3966,64
4333,6376,64
3442,1674,64
3901,2873,64
6228,3718,64
5361,3128,64
6883,4621,64
4300,6365,64
4255,3263,64
4001,2853,64
4315,4459,64
5929,2989,64
1613,2910,64
4191,3261,64
3903,3508,64
4306,6356,64
4349,4493,64
4188,3253,64
4327,6350,64
1578,2756,64
4193,3240,64
4327,6345,64
1669,2775,64
3713,4146,64
4198,3279,64
4411,3380,64
3727,4116,64
6882,4621,64
4639,4236,64
3629,4092,64
4677,6452,64
3722,4133,64
3650,4067,64
3678,4170,64
4472,6206,64
4656,6413,64
2023,2850,64
3983,3545,64
4926,4365,64
1605,2939,64
3680,4071,64
6850,4601,64
5684,3827,64
5704,3804,64
4200,3265,64
3640,4102,64
4487,6212,64
5500,3634,64
1995,2900,64
6224,3766,64
6856,4600,64
4496,6211,64
4096,2875,64
5452,4194,64
4182,3247,64
3729,4039,64
4230,3254,64
4222,3238,64
4479,6214,64
4184,3316,64
1524,3186,64
3709,4093,64
6246,3849,64
4193,3251,64
3459,5593,64
6857,4621,64
4197,3279,64
4421,3383,64
3721,4134,64
3812,4775,64
4254,3256,64
4492,6299,64
4455,6233,64
4478,6208,64
5327,2359,64
5710,3883,64
4189,3250,64
4461,6287,64
4455,6263,64
3590,4029,64
3905,2870,63
6219,2976,63
3567,4094,63
6251,3788,63
3764,4188,63
4444,6222,63
3687,4083,63
4519,6298,63
4194,3240,63
3941,3489,63
4318,4452,63
5396,4503,63
2023,2868,63
4568,6295,63
4450,6250,63
5560,1292,63
3731,4118,63
4185,3250,63
5748,3812,63
4333,4513,63
6235,3766,63
3729,4159,63
3670,4063,63
5463,4190,63
3902,2874,63
4567,6288,63
3719,4130,63
4452,6239,63
4169,3254,63
6234,3744,63
4359,6392,63
4248,3254,63
5684,3799,63
4646,6497,63
4488,6299,63
6867,4599,63
4353,3379,63
4219,3241,63
6850,4610,63
4455,6254,63
5685,3822,63
4455,6282,63
4319,6405,63
4569,6295,63
3618,4027,63
4454,6235,63
4419,6310,63
3668,5842,63
1566,2790,63
4635,6506,63
3419,1629,63
4185,3301,63
4454,3350,63
4215,3239,63
5676,3842,63
3717,4135,63
4014,2939,63
4578,6293,63
3659,3964,63
5561,1291,63
4237,3280,63
3681,4093,63
4420,6307,63
4479,2956,63
4223,2876,63
4413,3376,63
6218,2977,63
3377,1680,63
3915,2877,63
6863,4622,63
3957,3556,63
5725,4194,63
3710,4147,63
3698,4129,63
4413,3382,63
4452,6221,63
6244,3025,63
4446,6226,63
4350,4488,63
4361,3329,63
3672,3887,63
4674,6433,63
4680,6465,63
4450,6223,63
6218,3761,63
1996,2889,63
4372,6376,63
4565,6297,63
3653,3963,63
4672,6433,63
4181,3240,63
2072,2713,63
6235,3784,63
3702,4136,63
1624,2756,63
4247,3255,63
4299,6366,63
3442,1675,63
4367,3334,63
4510,6214,63
4635,6500,63
1593,2763,63
5721,3861,63
4460,6208,63
4663,6420,63
1652,2780,63
6850,4619,63
3899,2870,63
3705,4148,63
4456,6219,63
2238,3963,63
4246,2971,63
4690,6400,63
4655,6415,63
3669,5844,63
4321,6345,63
4577,6286,63
4221,2890,63
4217,3254,63
4493,6214,63
3654,3965,63
5723,3855,63
4336,6373,63
4324,6276,63
3674,3888,63
4316,4454,63
6877,4628,63
3663,4108,63
3883,1717,63
4426,6307,63
3683,4175,63
4470,6212,63
3705,4053,63
6227,3793,63
5508,2315,63
4684,6401,63
3653,3961,63
3638,4072,63
1524,3184,63
5716,3871,63
4089,2941,63
3662,3966,63
4404,4464,63
3657,3970,63
4679,6448,63
5713,3511,63
5558,1286,63
3900,2872,63
3924,2868,63
3705,4141,63
4495,6213,63
6273,3782,63
3872,1303,63
5715,3871,63
1653,2819,63
3664,4119,63
3679,3896,63
3825,4735,63
4588,6269,63
3884,2786,63
4360,3382,63
4327,6368,63
4313,6350,63
4214,3279,63
6883,4620,63
3656,4094,63
4466,6311,63
3442,5575,63
3919,3503,63
4444,6276,63
4235,3240,63
4410,3327,63
6244,3038,63
4501,6207,63
4246,3266,63
6226,3716,63
4651,6414,63
4511,6201,63
6855,4601,63
5701,3793,63
5361,3129,63
3421,1628,63
3273,5454,63
4303,6358,63
4335,4511,63
6847,4611,63
4689,6394,63
4451,6254,63
5687,3818,63
3650,4104,63
4250,3254,63
4321,6280,63
6228,3745,63
4490,6300,63
4414,3381,63
1633,2887,63
4498,6299,63
6214,2966,63
4354,6252,63
3636,4138,63
4327,6348,63
3902,3508,63
5500,3630,62
4499,6299,62
5341,2363,62
4247,3254,62
1992,2895,62
4243,3252,62
5682,3831,62
5747,3813,62
4578,6297,62
5725,4195,62
5725,3793,62
4471,6207,62
3665,4083,62
4458,6281,62
3682,4172,62
3546,3973,62
4457,6249,62
4310,6357,62
1581,4134,62
3721,4133,62
2088,2789,62
4795,2971,62
4576,6285,62
5748,3803,62
3896,2873,62
4491,6301,62
3709,4148,62
3251,3981,62
3626,4124,62
4197,3271,62
1996,2872,62
3730,4105,62
5525,5713,62
4231,3269,62
3552,4146,62
3701,5048,62
5658,3826,62
4363,3379,62
4516,6213,62
3671,3892,62
4677,6439,62
4458,6257,62
4181,3246,62
4194,3266,62
3954,3556,62
4560,6302,62
3599,4038,62
4365,6241,62
6883,4613,62
6863,4626,62
4654,6416,62
5528,5711,62
4402,6364,62
4375,6378,62
4368,6378,62
4414,3382,62
4167,3251,62
4494,6217,62
4301,6366,62
3686,3993,62
1653,2777,62
4004,2851,62
4634,6500,62
3738,4171,62
4460,6210,62
6870,4604,62
6242,3039,62
6250,2990,62
3998,2857,62
3632,4032,62
4365,6378,62
1990,2870,62
5507,2307,62
4451,6223,62
4457,6219,62
3655,3969,62
3675,3888,62
4200,3266,62
5562,1291,62
4509,6206,62
3675,3887,62
3407,1637,62
6862,4622,62
3629,3932,62
3674,5847,62
3673,3887,62
4488,6285,62
4334,6374,62
3620,3936,62
6887,4616,62
3673,4077,62
2018,2863,62
3896,2878,62
4447,6282,62
4180,3293,62
3664,4084,62
4195,3264,62
4231,3240,62
3454,5591,62
6255,3002,62
4482,6211,62
4307,6357,62
3544,4092,62
4341,6262,62
6850,4622,62
4014,2938,62
4361,3272,62
6215,2966,62
3268,5446,62
4481,6298,62
1513,3182,62
3628,4136,62
3669,4084,62
4179,3302,62
4450,6244,62
4326,6369,62
3956,3561,62
1641,2932,62
3635,4135,62
5561,1281,62
5510,3637,62
5501,3629,62
4055,2919,62
3674,4072,62
5694,3888,62
1634,2887,62
4476,6211,62
4662,6407,62
4574,6293,62
6228,3763,62
4378,6229,62
6887,4618,62
4343,6259,62
5341,2336,62
5736,3829,62
3682,3995,62
3418,1630,62
5340,2367,62
4478,6298,62
4235,3266,62
4446,3349,62
3901,2871,62
6226,3759,62
3661,4114,62
5514,5470,62
3501,5637,62
4451,6221,62
4506,6300,62
4217,3239,62
4439,6039,62
3897,2875,62
6250,3028,62
4413,3377,62
3916,3503,62
6247,3790,62
6244,3766,62
2468,2799,62
3705,4140,62
3669,5847,62
5358,3130,62
4643,6404,62
4365,3330,62
6215,2977,62
4358,6390,62
3741,3625,62
4366,6240,62
3948,3488,62
6257,3786,62
4469,6303,62
3667,3889,62
4515,6206,62
2238,3964,62
1574,2762,62
5330,3569,62
1989,2894,62
4579,6275,62
5499,3630,62
1510,3187,62
4430,6297,62
3727,4111,62
3619,3936,62
3616,3962,62
3612,3943,62
3617,4027,62
4326,6350,62
4238,3247,62
4152,2920,62
3687,4082,62
3608,3958,62
6884,4611,62
4647,6499,62
6244,3030,62
4219,3240,62
4868,3461,62
3361,1593,62
3562,4100,62
5941,2990,62
3707,4145,62
4306,6366,62
4212,3277,62
3730,4027,62
3637,4144,62
3665,4157,62
5692,3800,62
4452,6265,62
1636,2879,62
6885,4601,62
3383,1677,62
4459,6294,61
4328,6344,61
4567,6294,61
3900,2870,61
4912,3479,61
3982,2916,61
1621,2890,61
4149,2930,61
4362,3272,61
5712,3506,61
5325,2326,61
3663,4090,61
3612,3959,61
3674,3887,61
4189,3251,61
3419,1631,61
4647,6417,61
4000,3532,61
1605,2948,61
4662,6418,61
4453,6283,61
3730,4165,61
3620,3930,61
4226,3239,61
4217,3253,61
4649,6507,61
4445,6224,61
4458,6207,61
4329,6272,61
6217,2976,61
1992,2894,61
3906,3508,61
4195,3270,61
3923,2355,61
4452,3294,61
4643,6415,61
3477,4430,61
3327,5295,61
6241,3040,61
6855,4620,61
1514,3153,61
3938,3483,61
1590,2766,61
5671,3851,61
3587,4002,61
4231,3258,61
4248,3251,61
3632,3939,61
4357,3378,61
1593,2748,61
4322,6279,61
5729,3793,61
3592,4027,61
4445,6221,61
3706,4147,61
4457,6221,61
2234,3959,61
6218,3721,61
2158,2793,61
3601,3951,61
5526,5438,61
4417,3379,61
3632,4092,61
4446,6224,61
4555,6299,61
1510,3151,61
4134,4814,61
6235,3762,61
3552,4145,61
3984,2920,61
6231,3761,61
1567,2795,61
1559,2744,61
5666,3858,61
4643,6496,61
4242,3264,61
4092,2866,61
3604,4146,61
4466,6292,61
5559,1284,61
4487,6297,61
3741,3626,61
4148,2930,61
4500,6296,61
1614,2910,61
5595,5026,61
3644,4102,61
4220,3255,61
3360,1581,61
3735,4167,61
3540,4076,61
4566,6294,61
1583,4134,61
4335,4512,61
4581,6299,61
1671,2781,61
3674,5857,61
6216,2981,61
4325,6358,61
4369,6376,61
6235,3740,61
4568,6293,61
6232,3739,61
5327,2366,61
1994,2871,61
4304,6357,61
6258,3788,61
4492,6214,61
6244,3024,61
3737,4119,61
3733,4168,61
5729,3845,61
1996,2738,61
4575,6273,61
3637,4136,61
4320,6406,61
4324,6362,61
3728,4028,61
6217,3762,61
3621,3932,61
5741,3819,61
3553,4097,61
3720,4132,61
4557,6309,61
4578,6275,61
5743,3802,61
4365,6379,61
4300,6362,61
4377,6388,61
3737,4114,61
6231,3766,61
3896,2870,61
3675,3894,61
4650,6411,61
4486,6218,61
4061,2922,61
3733,4007,61
4453,6270,61
4239,3251,61
4579,6127,61
4218,3239,61
4412,3379,61
3690,4077,61
4186,3290,61
1607,2935,61
5694,3887,61
6889,4606,61
6853,4617,61
4309,6352,61
4348,3269,61
4182,3288,61
4159,4803,61
3887,2785,61
4296,6371,61
6244,3023,61
4664,6408,61
5499,3632,61
3555,5725,61
3654,4055,61
3616,3961,61
4471,6202,61
3766,4181,61
4447,6271,61
4491,6215,61
4452,6238,61
4664,6397,61
4655,6413,61
4560,6299,61
4242,3258,61
6879,4622,61
4355,3384,61
4300,6361,61
6230,3846,61
4326,6359,61
5656,3864,61
3499,5636,61
5647,3837,61
3632,3952,61
3714,4150,61
3947,3486,61
4331,4513,61
3643,4070,61
3646,4170,61
4200,3263,61
3551,4036,61
3409,1630,61
1577,4135,61
5660,3812,61
2067,2712,61
4651,6411,61
1577,4134,61
4414,3383,61
3552,3975,61
4443,6278,61
4178,3286,61
4568,6296,61
1990,2917,61
4300,6366,61
3651,4139,61
4690,6389,61
4339,4514,61
3900,2875,61
1523,3187,61
4383,6403,61
5661,2501,61
4516,6205,61
5735,3796,61
3646,4098,61
6866,4623,61
4570,6295,61
4465,6301,61
4320,6343,61
4451,3297,61
4467,6200,61
6214,2976,61
3454,5596,61
3581,4108,61
4450,6247,61
4228,3279,61
3884,2785,61
4445,6272,61
3681,4074,61
4684,6409,61
3911,3507,61
4631,6421,61
3721,4132,61
4231,3259,61
6871,4624,61
4637,6506,61
4338,4513,61
4927,4366,60
5325,2325,60
6234,3794,60
3679,3886,60
4324,6378,60
6881,4620,60
4315,6359,60
5648,3841,60
4370,3326,60
4494,6293,60
3941,3490,60
4009,3027,60
5522,5705,60
6264,3789,60
5196,4133,60
4910,3482,60
5515,5611,60
3013,5067,60
5689,3818,60
4462,6203,60
4479,6299,60
3674,3895,60
4723,4739,60
5676,3506,60
4354,3273,60
6247,2997,60
3662,3967,60
4185,3258,60
4582,6294,60
5733,3795,60
4360,6396,60
3621,4026,60
4644,6415,60
4235,3269,60
4452,3297,60
4575,6293,60
4412,3329,60
3896,2877,60
1621,2940,60
3832,4772,60
3715,4125,60
3655,3968,60
4362,6381,60
5468,5158,60
5339,2325,60
4381,6232,60
3725,4109,60
3677,3888,60
6576,3539,60
4499,6207,60
3702,4054,60
4684,6411,60
6870,4599,60
4675,6414,60
4429,6298,60
5509,2277,60
4184,3241,60
3667,4111,60
4375,6389,60
4151,4803,60
4357,3376,60
4476,6290,60
3735,4166,60
3682,3609,60
3995,3527,60
3681,4073,60
3683,4079,60
3551,4034,60
6243,3762,60
4308,6365,60
3596,4044,60
3679,5854,60
4016,2942,60
4313,6370,60
3725,4141,60
4435,6275,60
3997,3527,60
4421,3389,60
4208,3251,60
4200,3260,60
3552,4099,60
6867,4619,60
2108,2727,60
6857,4624,60
3644,4169,60
4576,6287,60
6851,4604,60
3654,3966,60
3244,4018,60
3685,4166,60
3725,4115,60
4647,6497,60
6883,4622,60
4330,6271,60
4192,3267,60
4877,3460,60
4674,6467,60
1510,3152,60
4511,6215,60
4218,3278,60
4679,6435,60
3664,4118,60
5511,5473,60
1993,2919,60
5677,3837,60
4185,3295,60
3638,3983,60
3985,2916,60
4351,6254,60
3655,4188,60
4676,6453,60
3407,1630,60
3831,4773,60
3730,4118,60
4321,6392,60
4494,6289,60
4213,3279,60
4467,6292,60
3451,5588,60
6849,4610,60
3827,4735,60
3482,3160,60
3909,3508,60
5959,4678,60
3663,4117,60
3677,3889,60
4333,6375,60
6871,4617,60
4560,6305,60
3744,4119,60
2182,3967,60
3682,4175,60
4646,6418,60
3705,4145,60
3678,4090,60
3593,4026,60
4199,3277,60
4430,6299,60
3934,3495,60
6263,3776,60
1592,2765,60
5698,3885,60
4409,3327,60
3627,3942,60
3402,1627,60
4223,3237,60
4467,6302,60
4572,6292,60
4643,6498,60
4583,6293,60
4003,2853,60
3406,1642,60
3957,3562,60
6221,3765,60
3625,4135,60
3680,5856,60
3249,3983,60
4181,3293,60
4183,3242,60
3665,4062,60
4675,6452,60
3726,4134,60
4566,6296,60
6224,3787,60
4326,6357,60
3715,4129,60
4491,6203,60
1642,2931,60
3650,3962,60
4341,4512,60
4436,3295,60
5984,4728,60
3649,3944,60
4058,2920,60
3012,5067,60
3860,3548,60
3918,2358,60
3590,4005,60
5714,3792,60
6872,4599,60
1526,3151,60
3549,4149,60
4388,4269,60
6278,3781,60
3621,3936,60
4365,3331,60
5657,3815,60
5750,3808,60
4233,3256,60
6888,4615,60
3891,2867,60
4360,3271,60
3737,4166,60
4085,2872,60
4671,6395,60
4573,6294,60
5561,1286,60
3583,3997,60
3702,4055,60
4323,6346,60
3681,4072,60
4466,6212,60
3672,3892,60
4638,4227,60
3638,4145,60
3826,4736,60
4449,6247,60
3892,2827,60
4215,3282,60
4556,6296,60
4323,6348,60
4302,6365,60
6243,3764,60
6251,2990,60
4252,3265,60
5691,3882,60
6243,3765,60
4305,6349,60
4327,6356,60
4365,3274,60
4320,6363,60
3618,4047,60
4328,6353,60
3654,4058,60
3814,4782,60
5510,5602,60
3589,3982,60
6880,4618,60
3708,4146,60
4194,3256,60
3711,4146,60
3246,3990,60
3635,4138,60
4189,3240,60
3646,4102,60
4251,3266,60
3709,3995,60
1567,2796,60
4647,6414,60
6245,3023,60
4091,2866,60
4244,3265,60
4464,6201,60
6249,3031,60
4247,3268,60
4684,6412,60
4402,4468,60
5935,2979,60
4318,4454,60
5707,3516,60
4320,6352,60
4467,6288,60
3360,1582,60
3766,4180,60
3737,4120,60
4185,3252,60
4318,6219,60
4217,3279,60
3730,3991,60
4095,2871,60
4498,6290,59
4002,2851,59
4441,6227,59
3653,4102,59
4685,6398,59
6873,4610,59
5562,1290,59
4662,6409,59
4476,6291,59
6243,3026,59
4443,6229,59
1499,3152,59
5712,3879,59
4645,6505,59
4376,3331,59
6227,3767,59
2153,2760,59
5658,3825,59
6849,4605,59
6851,4599,59
4568,6291,59
4660,6417,59
4450,6254,59
4676,6414,59
1995,2896,59
4209,3240,59
4415,3378,59
6845,4617,59
3456,5598,59
4589,6302,59
3732,4119,59
4686,6393,59
3666,4115,59
3736,4119,59
4411,3326,59
4575,6296,59
5660,2503,59
4364,6396,59
5744,3822,59
6874,4600,59
5724,3792,59
4583,6287,59
4330,4514,59
3984,2915,59
3941,3493,59
4679,6461,59
4450,6256,59
3684,4172,59
4582,6280,59
6887,4614,59
3627,3927,59
5720,3851,59
4194,3253,59
3640,4093,59
1996,2864,59
1574,4133,59
4419,3369,59
3629,4091,59
3871,1304,59
4454,6156,59
4329,6343,59
2951,4459,59
3694,4075,59
3667,4068,59
3761,1175,59
3614,4023,59
4315,6362,59
4360,3381,59
3616,4029,59
5977,4729,59
1991,2868,59
6239,3843,59
5507,3631,59
3682,4070,59
4316,4459,59
6864,4623,59
3732,4022,59
3627,4125,59
4371,6377,59
4454,6260,59
1995,2738,59
4368,3333,59
4585,6297,59
4356,3377,59
3367,1675,59
1512,3150,59
6849,4627,59
5658,3866,59
3361,1576,59
4202,3237,59
5511,2253,59
6223,3761,59
1670,2780,59
4670,6467,59
4367,3326,59
3891,2786,59
3616,3958,59
4567,6284,59
4449,6246,59
5327,2365,59
3588,4001,59
4488,6298,59
3953,3562,59
6857,4600,59
3822,4738,59
3997,2857,59
3744,4117,59
3653,3966,59
3627,4087,59
6224,3767,59
4193,3280,59
4360,3272,59
5658,3811,59
3949,3555,59
6862,4603,59
6226,3738,59
5508,3630,59
5561,1292,59
3631,4031,59
1636,2758,59
4414,3378,59
3268,5456,59
3896,2869,59
4687,6470,59
4201,3276,59
3679,5859,59
3583,4107,59
4470,6201,59
5341,2364,59
4309,6287,59
1619,2883,59
6234,3766,59
4243,3250,59
4330,6272,59
4454,6232,59
4417,3389,59
4221,3252,59
3901,2876,59
1509,3187,59
3706,4140,59
4512,6201,59
4685,6415,59
5515,5468,59
4054,3086,59
4182,3298,59
4651,6505,59
6243,3040,59
4180,3307,59
6221,3742,59
5651,3836,59
4307,6356,59
4450,3297,59
5713,3876,59
4456,6256,59
5696,3888,59
4683,6408,59
2009,2794,59
5731,3794,59
1994,2875,59
4337,4512,59
4057,2920,59
4238,3279,59
3722,4132,59
4515,6292,59
4575,6292,59
3672,3893,59
3399,1674,59
4695,6469,59
